Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E92000001,England,E12000005,West Midlands region,Region,Persons,18+ yrs,,,2016/17,63.66793,62.91578,64.42199,62.48899,64.88016,,15934,,,Worse,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E92000001,England,E12000006,East of England region,Region,Persons,18+ yrs,,,2016/17,61.71922,61.07576,62.37594,60.70954,62.78325,,21845,,,Similar,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E92000001,England,E12000007,London region,Region,Persons,18+ yrs,,,2016/17,55.29103,54.53255,56.07441,54.12499,56.4885,,15697,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E92000001,England,E12000008,South East region,Region,Persons,18+ yrs,,,2016/17,59.62592,59.0783,60.18447,58.72675,60.47149,,31008,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E92000001,England,E12000009,South West region,Region,Persons,18+ yrs,,,2016/17,60.41412,59.72659,61.1091,59.37065,61.53728,,19385,,,Better,Not compared,20160000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Male,18+ yrs,,,2017/18,68.0167,67.66677,68.36119,67.48964,68.54694,,69990,,,Not compared,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Female,18+ yrs,,,2017/18,55.58129,55.2389,55.92322,55.04548,56.10932,,81687,,,Not compared,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,85+ yrs,,,2017/18,63.82398,62.04025,65.57946,61.1034,66.65517,,2882,,,Not compared,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,25-34 yrs,,,2017/18,53.09731,52.37808,53.83348,51.92223,54.22894,,18208,,,Not compared,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,35-44 yrs,,,2017/18,60.05719,59.415,60.69496,59.07567,61.03857,,23282,,,Not compared,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,45-54 yrs,,,2017/18,67.77872,67.21551,68.32571,66.9117,68.63326,,26662,,,Not compared,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,55-64 yrs,,,2017/18,70.98052,70.47528,71.50266,70.2127,71.8112,,30466,,,Not compared,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,65-74 yrs,,,2017/18,70.58466,70.074,71.08627,69.7985,71.39379,,31217,,,Not compared,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,75-84 yrs,,,2017/18,72.47132,71.69275,73.23376,71.29761,73.71584,,12654,,,Not compared,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,,,2017/18,61.86629,61.61842,62.10961,61.48592,62.25071,,151677,,,Not compared,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Inactive,2017/18,63.9382,63.53977,64.33755,63.30564,64.55906,,55529,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Unemployed,2017/18,61.8391,60.17512,63.49638,59.08816,64.46259,,3312,,,Similar,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Working,2017/18,63.14206,62.82061,63.47146,62.61404,63.66253,,83740,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Disability,Disabled,2017/18,70.93363,70.37293,71.49412,70.06182,71.86118,,25065,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Disability,Not disabled,2017/18,59.79515,59.52557,60.0705,59.36881,60.2339,,120565,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Most deprived decile,2017/18,67.30028,66.51197,68.0884,66.08471,68.58933,,13575,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Second most deprived decile,2017/18,63.91375,63.13571,64.70216,62.68612,65.13771,,14236,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Third more deprived decile,2017/18,63.0686,62.28231,63.8473,61.87102,64.27223,,14826,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Fourth more deprived decile,2017/18,62.60119,61.83399,63.3601,61.35625,63.81133,,15071,,,Similar,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Fifth more deprived decile,2017/18,62.63695,61.89394,63.40624,61.44609,63.83462,,15407,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Fifth less deprived decile,2017/18,61.93845,61.18311,62.68446,60.75321,63.17851,,15586,,,Similar,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Fourth less deprived decile,2017/18,59.96461,59.18459,60.73683,58.74017,61.18771,,15526,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Third less deprived decile,2017/18,60.42329,59.6621,61.17947,59.22217,61.60027,,15685,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Second least deprived decile,2017/18,58.08645,57.32125,58.84888,56.85851,59.30529,,15776,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2015),Least deprived decile,2017/18,56.91993,56.16361,57.68341,55.68201,58.05869,,15989,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White British,2017/18,62.79386,62.52607,63.05626,62.39448,63.21091,,129957,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White Other,2017/18,57.47882,56.41487,58.52518,55.70743,59.20865,,8340,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Asian,2017/18,56.34836,55.01022,57.73006,54.27401,58.58896,,4890,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Black,2017/18,72.56636,70.43531,74.66747,69.1052,75.87672,,1654,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Chinese,2017/18,32.8384,29.4197,36.30229,27.93522,38.05668,,741,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Mixed,2017/18,58.1312,55.67602,60.58673,54.46422,62.11735,,1568,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Other,2017/18,59.07742,56.06996,62.13992,54.52675,64.09486,,972,,,Similar,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,No qualification,2017/18,69.32537,68.48233,70.13516,68.02636,70.58298,,12282,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Another type of qualification,2017/18,64.88704,63.84387,65.9387,63.21838,66.50064,,7830,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 1 and below,2017/18,67.67603,66.09213,69.28862,65.1833,70.26011,,3191,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 2 and equivalent,2017/18,65.911,65.32415,66.5085,65.0079,66.85323,,24657,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 3 and equivalent,2017/18,64.12407,63.48559,64.76382,63.14656,65.15326,,21827,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 4 and above,2017/18,58.15487,57.80811,58.51165,57.58715,58.71484,,78745,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,"Managerial, administrative and professional occupations",2017/18,53.13057,52.77393,53.47225,52.56893,53.65416,,78048,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Intermediate occupations,2017/18,52.234,51.43868,53.02484,50.94709,53.43123,,15257,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Self-employed and small employers,2017/18,56.67013,55.72423,57.60008,55.14406,58.10289,,10342,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Lower supervisory and technical occupations,2017/18,61.84359,60.92557,62.78626,60.39115,63.29199,,10480,,,Similar,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Semi-routine and routine occupations,2017/18,57.60459,56.76037,58.44117,56.25463,58.90228,,13446,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Long term unemployed or never worked,2017/18,56.86288,54.78977,58.86433,53.57607,60.03468,,2307,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Students,2017/18,44.98655,43.19066,46.75746,42.25032,47.63298,,3084,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Other/unclassified,2017/18,55.68709,53.98174,57.38118,53.00598,58.29402,,3177,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Most deprived decile (IMD2019),2017/18,65.83326,64.99575,66.65637,64.51687,67.12752,,12947,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Second most deprived decile (IMD2019),2017/18,66.04091,64.90117,67.14807,64.20128,67.76077,,6855,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third more deprived decile (IMD2019),2017/18,61.6791,60.70595,62.64327,60.16835,63.28231,,9859,,,Similar,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth more deprived decile (IMD2019),2017/18,61.94107,60.88004,62.99803,60.30936,63.64447,,7886,,,Similar,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth more deprived decile (IMD2019),2017/18,62.05371,61.18158,62.95573,60.5251,63.42589,,11273,,,Similar,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fifth less deprived decile (IMD2019),2017/18,60.13664,59.41247,60.85573,58.96925,61.27624,,17599,,,Better,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Fourth less deprived decile (IMD2019),2017/18,63.9092,63.28987,64.5102,62.92628,64.90306,,23928,,,Worse,Not compared,20170000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,"County & UA deprivation deciles in England (IMD2019, 4/21 geography)",Third less deprived decile (IMD2019),2017/18,62.04398,61.37201,62.68877,61.00827,63.02026,,21720,,,Similar,Not compared,20170000,,,1y
